ID_Bantuan,Latitude,Longitude,Jumlah_Penerima,Prioritas
B27049,2.1572873563125334,105.73868804658674,553,5
B27050,4.3824857306022,135.93849566537375,4401,5
B27051,-0.7625979033426837,126.31755943511746,1328,1
B27052,-10.110783490335344,107.1585838408254,1014,5
B27053,-4.257021300462769,97.06192163320593,442,3
B27054,-9.73813903023627,117.8823875168705,2408,3
B27055,1.7251436656379369,127.80157029894221,687,3
B27056,-9.920407022211691,107.35763225014756,1509,3
B27057,-7.842571865501987,102.7618565834059,4104,5
B27058,-3.911706792598838,98.46293655356669,3793,1
B27059,-3.1349777590471763,133.73313380665164,4761,2
B27060,-4.089811094644791,97.51764568799742,2754,3
B27061,-3.122257007698,123.03257332115965,858,3
B27062,1.1250655843433979,130.1091881423468,4690,5
B27063,-4.722430009755794,130.90216590862497,1442,4
B27064,-1.688242194439475,125.07019612525414,4368,2
B27065,-5.842722622011552,125.02861396719601,1502,1
B27066,-4.988332583461795,116.80822780988603,836,5
B27067,-0.5654176962846265,114.16851515130944,650,1
B27068,-2.66159092217066,101.31832012796404,3671,1
B27069,1.2916170126077784,119.62627323231209,2396,1
B27070,-1.4708440031202556,98.26737314278596,3287,3
B27071,2.6607594515258395,116.53706936242499,1658,4
B27072,-3.4620603790898183,128.62143490388456,1145,1
B27073,-2.652428462264375,115.37169744918491,1133,2
B27074,0.38951293131597353,118.3810171128499,1970,1
B27075,-7.23885294499517,133.7414708676977,4079,2
B27076,-4.439197872168565,124.74278692344842,309,3
B27077,-0.3776988518009663,100.86944091554615,899,5
B27078,-10.50910342248248,119.97510671699617,3611,5
B27079,-3.571485628222992,111.77046713401582,383,5
B27080,-0.8195510827960142,104.51429742573458,1196,5
B27081,5.445384043629364,124.80655930704603,865,5
B27082,3.9092815475004095,112.77915283909803,4949,4
B27083,-6.227386799974812,130.2961187584645,1587,3
B27084,-2.3774282315082793,121.97903623230948,4577,5
B27085,-10.040955664778448,99.79580447892634,4352,5
B27086,-6.907174948097278,111.11606685004608,404,4
B27087,2.172549757157533,107.41277483129898,3727,4
B27088,-8.903661791319143,101.898738095795,1400,5
B27089,-6.619261077822737,131.8100974827443,2178,4
B27090,5.0487225295087335,112.41232038982895,785,4
B27091,3.005548608371786,123.20990698483271,2081,4
B27092,2.291071115031505,135.5725575059306,1933,5
B27093,3.697477335136666,119.97830409143704,421,2
B27094,1.7432966719000174,106.87170542587333,4695,1
B27095,-8.950034325990007,131.37150087750385,1593,4
B27096,-2.2184574497510674,115.04472152390491,3181,1
B27097,-3.4478533463605263,120.93648080628982,4311,1
B27098,-5.710423169403539,136.49582800723837,4471,4
B27099,3.178686965233293,117.5066585791353,3726,1
B27100,-3.109633559638027,110.39593401447665,529,5
B27101,-9.974940776921656,128.46010465755202,4772,5
B27102,-6.32558507675544,101.14101952477887,2223,1
B27103,-7.113442013499434,137.0313144039984,1570,4
B27104,4.087141041791821,137.11513366025156,4657,5
B27105,0.006447710862998335,121.65273782897819,743,4
B27106,-1.4736034800047229,102.09760857313567,70,2
B27107,-2.386962891462014,115.79618966466924,3688,1
B27108,0.05192146820491317,114.47203156153948,533,3
B27109,1.8328842952111213,108.7224284120398,4295,3
B27110,-1.5754600008643322,103.05460564705129,4867,5
B27111,4.950852057594378,107.12999602172196,721,3
B27112,5.606180901056536,120.55431093213626,3607,3
B27113,5.92081938234999,126.54251103877847,432,1
B27114,0.37964887150696036,140.06142422216124,4185,5
B27115,4.854547934849933,104.92488578218024,3433,1
B27116,-4.12384517976477,104.38474696184815,578,1
B27117,3.6130706512055504,100.3835338992934,258,2
B27118,4.455963078574575,138.19370048402948,1287,5
B27119,4.3703880296486854,112.56505841328669,1613,5
B27120,3.1243868094424876,137.5031167644965,1450,4
B27121,-4.087814252098743,135.91403271771094,1899,4
B27122,-8.298572806327517,97.02288249082814,3014,5
B27123,-5.32274194214442,107.86947339502079,4886,4
B27124,2.0439056780675813,108.91605329786778,119,2
B27125,-7.040946307390421,107.75796462345987,1095,4
B27126,-2.869374897958469,114.56544739142034,4663,5
B27127,-1.3882081942605762,117.96816124501483,4996,5
B27128,-0.7344044385561208,129.87717355258755,1026,4
B27129,4.907334322439576,107.31433329174364,1008,5
B27130,0.24538134704339853,108.74234613972199,2801,1
B27131,2.367079873314138,122.53585928485859,334,4
B27132,-1.1080680858422323,103.24637209526765,3297,5
B27133,3.170865420653376,116.76687124109705,1540,2
B27134,-6.517718577814032,106.54531458853288,480,3
B27135,-7.432079581630584,104.10754468656854,4573,1
B27136,4.747440828885484,131.60004151013612,4477,1
B27137,0.7891748980754336,127.52764866861624,493,1
B27138,0.41593480998975885,106.49138025973842,1962,2
B27139,-3.055980943316351,114.09798215687042,1286,3
B27140,-4.596146592010322,102.09430684887838,4588,2
B27141,-1.5532496938631404,97.44574818124055,1264,1
B27142,-8.95037205983166,121.92012936466287,527,5
B27143,-3.269886461587168,111.72393594668532,4650,4
B27144,-3.258749024086825,104.53355554456145,1522,1
B27145,-1.8482792799474907,100.27188270484619,1615,1
B27146,-0.21034455575756184,126.28127891961395,4294,2
B27147,5.274412221751156,107.48716027666916,4749,3
B27148,0.08687516055986677,136.73988987265983,709,3
B27149,4.023327583207996,103.86905988907213,4388,2
B27150,-1.5428343550242154,106.21365531874177,1988,2
B27151,-0.34222599533267406,134.17979419988606,3246,3
B27152,-9.812771797137316,121.33181338265035,1417,4
B27153,-8.734516710964936,99.98541882250292,2364,2
B27154,-1.1456026016418264,120.27516864372967,4441,2
B27155,-4.2728812107135035,109.17389046052487,3437,1
B27156,2.57977883771353,128.89931793836615,971,4
B27157,-1.765976127139007,98.57834572271992,606,1
B27158,3.9989476621727444,137.22273527219065,3223,3
B27159,5.52963853385895,116.99731721195077,4160,4
B27160,-8.490201852934755,128.77711748524192,3390,1
B27161,-4.287928221854348,127.41443326667343,386,5
B27162,0.3046774290465244,103.19953905972844,3588,1
B27163,-5.806691158194055,135.48429069413595,3803,5
B27164,-6.460450258734582,105.70425953312917,4556,4
B27165,2.833555530690223,103.76609678289046,3199,2
B27166,5.666433973998629,118.94952548315544,2419,5
B27167,2.1546566312071835,140.28914732879332,1464,4
B27168,-2.0974974123300694,109.41614929335248,1714,3
B27169,-3.4773090569296494,139.36475537949642,646,3
B27170,-1.8259887509837966,115.01419518291505,4113,5
B27171,-3.1317250628084903,133.3950847214316,614,5
B27172,-2.450903034643643,119.37928008782453,602,5
B27173,-7.5412981410031295,104.44201623348042,2904,2
B27174,4.36361313825857,135.47968907731595,3881,3
B27175,1.8270950258955576,98.31044728646634,1014,4
B27176,0.57661618578474,126.40670549190246,2598,1
B27177,5.148724506566044,133.21488924292416,2417,3
B27178,-6.165296357481753,133.273171478665,1613,4
B27179,-9.620290014808559,125.14375933961907,1559,5
B27180,3.0443572260406384,106.54588019468073,4007,5
B27181,5.973088382037332,119.45667039370603,802,3
B27182,-1.1666485536566107,123.9586705137536,468,3
B27183,-10.000240405484409,135.92594024283858,1534,3
B27184,2.2679566826340007,102.34472895193757,690,3
B27185,-9.746266169620693,116.38629312076031,2792,5
B27186,-1.8197622335922201,110.32425311705204,994,5
B27187,-6.28194793842104,114.67476946109949,58,4
B27188,4.555455270070722,103.42026913996463,2581,5
B27189,-3.3273693745887547,105.00182073096319,4509,2
B27190,4.273876924135408,130.41305117160394,247,5
B27191,-5.915621550672352,117.00531134424821,412,1
B27192,-4.414836075037028,118.65077164746864,4156,4
B27193,5.101026200200369,136.28399292275634,3885,5
B27194,-7.577654334162199,106.03906268682347,2721,3
B27195,-1.165480421930532,110.14649150970658,717,3
B27196,-4.3953244144781065,109.19635318420562,3831,2
B27197,2.160837046168364,125.32495455771529,1905,5
B27198,-8.801961690086925,120.87273305040607,3257,1
B27199,-3.5673455269206356,116.69105262986957,2569,3
B27200,0.8818546563694731,125.72727957397817,4832,4
B27201,-4.080724004895283,117.26025759964321,2240,4
B27202,-10.004960432318596,132.53403839240974,2345,2
B27203,0.9869084427008463,113.87118384974316,3562,1
B27204,-2.4456284293552883,135.96795005941632,2149,4
B27205,-10.80775232643829,100.50298154378959,3149,5
B27206,-0.5848497811176578,99.32161176049122,3154,2
B27207,4.637977382989369,125.16226971825432,3963,4
B27208,-9.112558880401288,112.92646995259915,932,5
B27209,-0.9585890048441286,115.96286043169307,2805,4
B27210,1.3873709899647153,127.01685762834242,203,4
B27211,-9.796847607614808,104.86881162126025,1464,5
B27212,-10.615537211208833,97.02068693122536,1843,4
B27213,-3.1086702670358966,115.18890347676357,3816,5
B27214,2.4501736829841843,136.15736589249556,3394,4
B27215,-8.267770028311418,115.73394240475034,1056,4
B27216,3.2228336276536886,121.31035965836418,1829,3
B27217,0.16181334220113364,104.58493178161717,1384,4
B27218,-5.353054107595744,116.34740111449038,1030,5
B27219,-2.230961425628358,117.11010988573297,3150,3
B27220,5.414774655354552,105.81649620055522,4113,3
B27221,-7.32057149925024,102.53464670289524,3157,4
B27222,-2.5078982383513164,111.11185732866505,4334,1
B27223,-0.38372854617044716,96.78781069641886,791,4
B27224,-8.653751706913674,102.6567820923794,3883,3
B27225,-10.260124493403737,128.64226050111603,3192,3
B27226,-10.771180800164988,124.86015705094913,1470,4
B27227,-5.480221437799724,109.38791754474848,2502,4
B27228,-9.742895993757289,120.35345055136474,2266,5
B27229,2.664089193198949,133.15170792532624,658,2
B27230,5.95443196174968,133.60065623562286,1845,4
B27231,-9.957835030514111,125.10133776568094,2921,4
B27232,-3.643653309131527,100.70645581713418,598,2
B27233,-10.562553909296229,102.49341079620878,3801,3
B27234,-8.722154857126526,108.41696727464671,3990,3
B27235,-5.5103164645185405,125.85287799603115,4631,3
B27236,-4.307130378019952,106.8681780015531,1978,2
B27237,4.976310089286882,116.36389425421885,276,3
B27238,-4.27077425113277,132.97417944767307,1489,3
B27239,-2.5632797960241636,136.02159249823998,1195,5
B27240,-6.825082739344271,133.57308679922318,4434,1
B27241,-10.997872641138217,100.35617947595333,2215,2
B27242,4.288685764463297,136.89468929707164,4907,4
B27243,-9.610849130382817,126.47038109115705,2531,3
B27244,5.392230297615896,123.46418352395058,2450,5
B27245,-8.775650230295575,106.38707470989908,1045,4
B27246,-0.7170658272425161,137.69848198133408,4699,3
B27247,5.989979993562827,95.7986090547236,834,4
B27248,-8.64610186681551,98.78055661911688,4003,2
B27249,-3.7929675560229876,102.06903054233908,1987,2
B27250,2.2672023725151007,126.93064390815707,3590,3
B27251,-10.452767452550539,123.65143510674096,613,3
B27252,0.7263067693807557,138.45517869272518,4440,1
B27253,-9.633653255856409,111.05315900837607,3248,2
B27254,-6.979157581355151,110.99037007490364,3475,5
B27255,-8.278705237612872,125.79856437997293,2676,4
B27256,4.4247193379979155,103.01123180561558,3310,5
B27257,-7.932235814711426,116.34596141511156,3033,3
B27258,-10.312620376242327,95.70992945615468,239,1
B27259,-1.0103634663880428,122.23381733450779,396,1
B27260,-5.1149242680350655,131.06355813838877,3444,1
B27261,-4.102994249096771,104.37269917325038,4216,3
B27262,-8.975933337336702,109.12985045573572,2653,3
B27263,1.7199863543643072,101.06460876041345,2700,4
B27264,-0.7735879560601937,123.3210275100782,123,1
B27265,-4.8083102392792405,120.94494435643745,3996,2
B27266,-8.083225956026688,133.01422406756575,3466,2
B27267,-0.9113204341004728,139.6358104747984,2511,1
B27268,2.236153751625414,140.247604852096,3347,4
B27269,-5.689246174257686,99.92971722274497,1683,3
B27270,-10.56037347984385,120.44427950700778,1146,2
B27271,-7.356152259199272,131.32411754581355,265,4
B27272,0.6007629211780969,125.31322170423233,3686,5
B27273,5.814638416767686,136.26138923679179,3512,1
B27274,-10.7726039300508,115.31908264307245,1784,2
B27275,-5.795389443754287,114.6464653663133,4510,4
B27276,-9.94564520236974,96.20117694115565,4286,2
B27277,-5.622062108028453,95.71989140295078,3445,2
B27278,-4.099456166833839,126.86171469361432,2252,1
B27279,4.654655563086335,116.68744274068604,201,3
B27280,-9.63046641011536,125.37061630064086,2813,3
B27281,2.2112789021180905,105.95822722004446,4876,4
B27282,-4.275915266929623,134.70224414850875,761,1
B27283,2.791468444337772,136.53176747427304,4987,3
B27284,-2.272162849464438,125.46564902907485,240,4
B27285,-10.332205339662028,107.77886156799607,2173,4
B27286,5.085500040152258,104.94317459290983,1891,4
B27287,-9.593520921613129,123.77299384986925,4256,2
B27288,-0.8393804569261452,138.2757869668781,1594,4
B27289,3.9203519698697686,121.59317275376812,3706,5
B27290,-9.643913438246704,133.6080228136447,826,5
B27291,-1.5838123969277813,121.00865523350964,2660,5
B27292,3.0129278839156868,126.03165951301216,1016,5
B27293,5.767520046978529,121.11772568471319,855,2
B27294,1.3135658138383608,121.46673247802623,110,5
B27295,-6.268315617124008,129.00550426846036,691,1
B27296,0.8926956073719605,113.22724183882525,747,4
B27297,0.9980350782298686,136.58389394053157,2582,4
B27298,0.899422205778496,134.72067102974646,344,4
B27299,3.5224274305827983,128.36445592775715,4029,1
B27300,-9.514538937168654,129.19760484848157,1628,5
B27301,-9.156862627937633,114.00907718777857,424,5
B27302,-0.10950888816551263,133.29621788094323,1109,2
B27303,5.215978633669192,137.90003854460278,3188,2
B27304,-3.080743138372819,131.5768359518585,1204,2
B27305,5.329565927636477,101.11905359064176,1473,3
B27306,4.947449411774617,131.1846083989065,3291,2
B27307,4.349465549983432,116.37028871467902,3848,4
B27308,4.46746657268945,123.00017745558817,2511,5
B27309,4.271419486575763,140.5933580749563,787,3
B27310,2.9381195201660972,111.53032123519404,1818,3
B27311,0.8146422962906161,111.03230571493631,4372,3
B27312,-10.58506096392566,107.1041170720609,1101,2
B27313,-8.751688933347108,100.84766353322662,913,1
B27314,-8.718055072965058,102.73598898159757,1754,3
B27315,-10.599815167246971,118.65637356119531,800,3
B27316,-9.016069936798177,136.85079203621981,685,2
B27317,4.635689370640806,132.25536630457793,152,5
B27318,0.2846728774833611,103.39463538128905,2293,4
B27319,-5.694758688977818,120.83774670205099,2001,5
B27320,2.4871202080235584,133.95853351052398,1025,5
B27321,-2.6977187217675347,119.81667943392463,4692,3
B27322,-8.583840372430098,136.92587758135627,3013,3
B27323,4.036535380850376,136.76270814743404,3031,5
B27324,-5.242746913979968,111.01922535828683,77,3
B27325,0.8806069190082013,135.20076035390613,3628,3
B27326,-6.059899271506675,121.91532697434141,3572,4
B27327,-2.4987887385454,117.07293022362171,1929,4
B27328,2.8762960960170627,130.61620264068716,4685,3
B27329,-8.334785110785749,131.322370869003,1954,5
B27330,5.613273719067731,126.069428636093,2040,3
B27331,-9.806329311367655,132.30111345476925,2593,1
B27332,-1.9218485344114313,138.7654999683727,768,4
B27333,4.572433828983115,135.1620228704855,4170,1
B27334,5.076796043002933,98.41565046078284,4792,5
B27335,-7.054147631043808,134.10133293319774,1905,5
B27336,-8.552255319348253,130.95027382887585,1301,5
B27337,1.3148510054041456,137.630104120205,827,2
B27338,-10.286449339303969,129.02017201226093,4750,1
B27339,-2.750937526484657,135.38126179435503,4925,2
B27340,2.5380388554840927,95.47006304209614,1063,3
B27341,-1.4756696832138232,139.9790449192948,206,1
B27342,-7.803774481841915,103.78168998678245,2027,4
B27343,-2.7202469090106263,134.75455954971764,1933,2
B27344,4.66167017963118,137.762089112492,3534,1
B27345,-0.5073793732472947,95.10227793850639,3939,1
B27346,1.2653406686733373,137.02919217073074,816,5
B27347,-5.283514045737246,133.1437466141291,154,2
B27348,-7.795775822150499,137.4309816973519,2372,3
B27349,-6.654082091706739,103.13658602977398,550,3
B27350,-1.9359809060749864,130.76228293880786,810,4
B27351,-6.236257388618037,117.42434931870737,1295,3
B27352,-1.786598613756281,106.85369560998805,4687,3
B27353,1.0324627653950067,129.7838845822464,3280,5
B27354,1.4847298948951249,116.76964841291809,2760,5
B27355,-8.200356025761412,136.39469562656387,3003,3
B27356,1.7573244301756734,127.6936491529003,168,1
B27357,0.43569837307010495,101.40068761617368,697,5
B27358,-10.795912732731987,106.53511966097875,2163,4
B27359,-9.999173023474235,107.16854239400176,2862,1
B27360,-0.013758468373534782,110.82630415162892,2153,1
B27361,-4.477033707416936,125.65671974526744,64,2
B27362,-8.51623200721368,136.1392979326959,3146,5
B27363,-10.245258494116234,122.31021182632816,3303,3
B27364,-8.290228208568674,129.58287873507925,4971,1
B27365,5.277737393467483,109.56971324502221,1792,3
B27366,1.3686159067064843,119.03338107107513,2873,5
B27367,-2.029007844117004,118.1898118061093,3835,2
B27368,5.006188500928062,127.24875193341396,1197,4
B27369,-0.47512255941273374,118.826111439335,1684,4
B27370,1.3359682007713438,110.37566700938619,3380,1
B27371,-6.1949190854001746,106.21974053120776,2355,4
B27372,-0.9873086589836717,106.716473648179,4174,4
B27373,-8.560886846936715,140.12068365689618,234,3
B27374,-4.123786531637818,111.4439183914537,3949,5
B27375,-10.434914475227629,132.10378846263472,2490,4
B27376,-7.3173225110944315,98.28285449495591,2900,4
B27377,-9.72723329981453,99.12404853859957,2971,5
B27378,-4.407760068377067,126.5629530131586,417,1
B27379,3.3315977988543324,116.03161943271542,3913,3
B27380,-4.575120192134097,135.50269176742333,749,1
B27381,3.1378736419089375,134.66213261698735,2547,4
B27382,0.16047131384108582,129.76023307438075,2355,4
B27383,-2.3379994072759285,132.50454617911925,580,1
B27384,-6.972841214557381,135.043187639804,4899,3
B27385,4.6766535783505905,131.04447527466803,321,1
B27386,-10.078586249685435,119.23704349704788,1617,1
B27387,0.7115213008798609,107.17834070187541,2667,1
B27388,-0.4389218222407294,131.21958769348433,2698,4
B27389,-3.5022941216390437,109.61458046652378,1433,2
B27390,-6.914543760025709,106.26162774921126,1771,3
B27391,-3.678169073630463,102.89671044712927,376,2
B27392,3.837136334408152,123.85067225382637,1709,1
B27393,3.225023874334221,106.15403290996737,2115,5
B27394,5.0034812496094965,112.24207129951724,1337,4
B27395,-5.767515487370784,127.61689796882936,477,5
B27396,-4.419229307729161,131.51614588379567,1188,5
B27397,-10.681655404782324,109.47917456030481,1873,1
B27398,5.030149910240141,133.76880416067132,3509,1
B27399,-5.40036843910643,97.66600987221533,2441,5
B27400,-4.129215033939115,140.3501486132758,3383,5
B27401,4.432678394605707,114.17631738854047,669,5
B27402,-2.047826687164175,109.94471996111281,4524,2
B27403,-1.3750327901568742,137.4890843216678,4715,4
B27404,-8.004041751434414,101.08989517518918,754,1
B27405,-2.522779646082874,111.45874077035953,2227,3
B27406,4.609546215449161,111.50945142793714,4357,2
B27407,-1.5017925021652587,114.5206381294694,630,3
B27408,-6.663021801124113,134.02359754816956,3669,4
B27409,-10.469925309709032,134.07154826673192,3586,5
B27410,-5.282869851280845,122.2153156500989,3310,3
B27411,-1.265954460904215,140.62090305530307,4157,4
B27412,-10.275574097695888,133.8313958070254,1054,1
B27413,-0.6335261860503447,126.32918595847715,1433,4
B27414,-2.101964938992083,104.17508743498398,2198,4
B27415,2.318402975831706,120.2876139880247,2127,4
B27416,-10.508901071376648,104.83971003972553,1530,1
B27417,2.2744048619185353,108.8761867175217,3588,5
B27418,-2.1450902221121826,126.54973515148455,4448,2
B27419,-4.701001342744905,103.48330683475825,3819,5
B27420,5.4115105981000085,99.1786852270362,3725,1
B27421,-8.277967696987098,119.45109725480103,2200,1
B27422,-1.7974729754511891,95.04376711951856,1867,2
B27423,-5.543314948927867,123.01010601863172,643,4
B27424,-2.0327315604792915,136.4617127352893,770,2
B27425,-1.6113173061329942,103.75116368771322,2635,3
B27426,-9.479379776777622,112.60737989527624,2195,4
B27427,0.23929749761194508,137.15285877483763,996,3
B27428,-0.2138145693767992,127.37807429005439,2271,3
B27429,2.0809436687858867,101.22443101257505,534,4
B27430,-9.458805607794092,112.5717480334566,3623,4
B27431,-5.946604702637307,129.77577834005626,660,1
B27432,0.051880195377721705,125.57977908229795,1985,1
B27433,-8.675575959434656,102.16029725276574,4870,4
B27434,0.519169583403519,97.87417584230755,1068,5
B27435,-9.99654591605281,126.35658140987022,4351,5
B27436,-5.306163599686329,123.0150479681203,306,1
B27437,3.394089079652824,97.72976439282202,4981,3
B27438,2.1629519364797236,139.84134701102766,1684,1
B27439,-0.03906784113950579,106.61217426663265,3587,1
B27440,3.79779308262672,112.75708323758411,2107,4
B27441,1.0575822509274069,103.16948450510762,1230,1
B27442,-2.1706232114163484,133.1120198295108,2083,4
B27443,5.655197506558373,139.2781375890778,1900,2
B27444,0.812553356418432,104.81206097469862,2684,1
B27445,-0.7767579941789471,108.02577786690166,251,3
B27446,-4.049200463789401,127.49973533227958,594,2
B27447,4.341012475843856,119.28290290338903,610,3
B27448,-5.972945374715122,99.83310443177024,1055,3
B27449,-10.843266898414655,137.7164876580582,4261,2
B27450,-7.655411118649881,123.11295101318194,3466,1
B27451,-9.138202636979894,108.85784545512001,3685,5
B27452,-5.577105839057775,117.53094393482732,1640,3
B27453,3.039937516793735,118.01135517361358,758,4
B27454,0.07600465120512645,119.16921708495852,175,5
B27455,-8.127329983026888,117.87606211049697,481,1
B27456,2.4099692585697543,120.84248964029663,3104,3
B27457,-2.4282622763101536,113.09422422571649,2526,4
B27458,-2.2838513899889517,101.72348397812068,717,2
B27459,-4.844092923325154,125.57082302339546,4959,4
B27460,3.698478201974398,131.45437887360168,3929,1
B27461,-5.588435834451524,133.68683734500743,772,4
B27462,-9.399624068615292,96.00979686509224,1802,2
B27463,-5.853607102476934,113.61276519018188,1475,1
B27464,1.161010286554058,140.00815912899648,3486,4
B27465,0.1788920756565897,97.87790254696876,1184,5
B27466,-7.803708389589177,131.13548833732108,273,4
B27467,-9.099666915215986,100.80119574174789,3797,5
B27468,0.23471789282968736,132.9334013918281,490,2
B27469,0.4984062061335077,125.92217975337377,4126,2
B27470,-4.775456167420298,128.35152206131102,2032,3
B27471,3.327623519994356,139.9567728840735,2913,4
B27472,5.629488464598587,138.21625402291698,1659,2
B27473,-7.504031201360278,109.00108819096003,3824,1
B27474,-1.189831832997518,112.25995989077276,4026,5
B27475,-10.909112406933033,113.73035889871929,4000,4
B27476,1.1219247324468853,103.30644478180827,1911,5
B27477,-3.9572040694235975,112.53220459490497,176,2
B27478,-7.714423142646198,140.03514391204692,2809,5
B27479,1.7877726699943945,117.51989964747351,3836,5
B27480,2.781029558453371,138.81964088577885,789,5
B27481,-9.110169480009066,98.28706657235996,1465,5
B27482,-10.303072048753423,96.80713416519805,1466,3
B27483,-5.320666491625007,121.4651861467869,4555,4
B27484,-0.3581620820623961,128.8676743992904,1632,1
B27485,2.4881319622067615,105.00311455176279,1890,1
B27486,-1.7169375572822183,118.15449047451159,4943,4
B27487,-1.1272708027813287,135.15526300680975,1885,2
B27488,2.59758976979915,130.03932466953881,3028,5
B27489,-2.0096626382810907,105.66344022490918,4719,1
B27490,-0.6103736661528902,110.38568510362661,677,2
B27491,-2.2243052203984917,109.06639833236362,3927,2
B27492,3.967789967250969,128.09731746152528,561,2
B27493,-6.996217484053489,139.53633279520085,3629,4
B27494,-6.512109062811341,107.88360840006375,3689,3
B27495,-8.824655152768962,122.06182389921025,811,4
B27496,2.93093477540517,140.47369117171746,2295,1
B27497,-3.9997860604399254,102.24865440001463,291,3
B27498,-5.085803005018855,125.3177864954467,3159,5
B27499,5.682928190481654,110.27145246870973,3634,4
B27500,4.755657229476352,140.61675366139696,4642,5
B27501,5.523790596120943,100.0034823307061,1341,1
B27502,-8.580917055102223,115.75780438395934,1522,1
B27503,4.151280823518826,106.7287746955409,1389,5
B27504,-5.411936810413325,96.45738771068487,3860,3
B27505,-10.784834906398338,139.32546989192704,450,5
B27506,-4.347928288287831,121.13590621586309,4266,1
B27507,-2.343661996652985,127.23620919157115,3808,3
B27508,-9.160252799354108,123.53264744227917,4729,1
B27509,-1.8594805131376422,101.82978590350375,3861,2
B27510,2.9308809310044346,102.84577857675168,1862,1
B27511,-4.579933835733702,123.81649407203585,3024,5
B27512,-5.005038288916863,130.87123774541976,3919,5
B27513,-5.240222856078484,123.10922929341245,1191,2
B27514,4.692605580022763,121.23719818466955,1022,1
B27515,-10.171112320566616,129.3142666467442,2522,5
B27516,-3.4337055861197596,106.20598442584043,3790,1
B27517,-6.501809279454814,128.65572286761676,1554,1
B27518,4.1947194315874015,113.91614046948688,1498,4
B27519,-9.367111519075333,126.00630427205597,871,2
B27520,-4.005472966433016,107.63696604150401,1376,5
B27521,-4.084125415471544,101.32338775764904,964,3
B27522,4.102705098299385,96.3413147517552,2970,1
B27523,-7.336611434303519,131.95981358985222,2401,4
B27524,-0.036778024872610615,104.06058403916253,368,2
B27525,-8.715095842907585,111.71936010615728,2060,4
B27526,5.2175871393692255,130.36732681494613,536,2
B27527,-0.9187456923711395,115.70836901999505,419,2
B27528,-0.35363558454860566,105.00725026508188,3553,4
B27529,-3.6258521717719727,103.95907053745853,3680,4
B27530,-5.181193884672521,113.76502596753436,550,5
B27531,-7.384500698587103,120.99811283339889,3703,1
B27532,-0.7322081848515989,113.04817806296455,4304,3
B27533,5.227549670920045,136.61020041409637,2074,5
B27534,-4.883553780429149,95.1763653944183,4702,5
B27535,4.013667107254921,113.4925337548267,2823,4
B27536,-8.470802681596755,129.17040421388612,3644,2
B27537,4.914142354990613,135.98099138816173,4513,2
B27538,-5.041733173732698,111.48648360931196,3601,3
B27539,-4.544637402913124,125.98509995112401,1051,1
B27540,-3.13168163041642,121.69604263884516,1254,5
B27541,1.210152589110054,104.2704934607094,125,3
B27542,1.2341083727135995,126.32344011602947,176,2
B27543,-2.8469940597656915,106.47997196645912,3342,5
B27544,-2.1064007116630883,131.0597526739049,4129,4
B27545,-10.4898217078396,134.83145497771565,968,5
B27546,-5.826956073508463,117.00742565961724,4091,5
B27547,-5.11770973807964,97.48973120136274,1038,1
B27548,-1.5016364316620905,128.91821771207668,3611,3
B27549,-1.508903954687824,116.49189744311651,542,1
B27550,1.0682965613738435,99.34788458325443,2008,4
B27551,1.1894640357073758,110.23230296928834,3587,1
B27552,-7.001417688394589,108.36949289355036,775,1
B27553,2.09318156878202,128.41253233439926,900,4
B27554,-10.666739343213205,114.5070684244338,2946,5
B27555,1.1747520383142476,122.00419417010116,4578,3
B27556,-9.264961240169807,118.05053614725698,411,2
B27557,1.4040195431607234,128.31581869900384,1344,3
B27558,-2.038992460337127,128.03033890422057,4907,5
B27559,-3.5666734883874334,115.64433229157683,1008,3
B27560,0.741328625944293,101.21153326270793,665,2
B27561,-10.381695826297044,113.76231235064732,604,1
B27562,-7.201004463515169,102.36621993177712,517,4
B27563,-0.5205175780498816,139.12126411784635,2725,4
B27564,3.4026619127239055,138.7066285080063,4102,2
B27565,-4.5211701719330115,116.00754046513693,3988,3
B27566,-6.60105496522953,96.27088229031303,2517,4
B27567,-2.1814805915870963,112.23360972005428,4555,1
B27568,-0.42064070942369725,136.17432439847335,1777,3
B27569,-3.85824846610231,108.24897225201927,316,1
B27570,3.9040816052158362,123.61107284509562,4138,2
B27571,-2.1015419493797722,103.46111252961069,1957,3
B27572,-10.390999011300055,132.95755346150267,3639,4
B27573,-7.208082769994764,136.0272767597732,3123,2
B27574,-3.339000474397153,123.29550601738939,4769,3
B27575,0.8613338232878665,123.69307410798561,1914,2
B27576,-7.264211855525989,112.41376135254336,4164,3
B27577,5.596376475196159,127.52620281854338,3023,1
B27578,-5.584509610802581,117.00923298036045,4866,4
B27579,-1.947836483369997,129.29239592459862,3838,4
B27580,-10.6775714595723,139.55154720301653,202,2
B27581,4.043142264323674,132.82928974606756,1572,5
B27582,2.410189109928119,118.79723725338451,4929,1
B27583,-7.677213926974924,140.02887171836,4138,1
B27584,4.865023751077329,122.92578255094602,4537,3
B27585,-5.630724015444121,97.98413129987516,902,5
B27586,0.7671669024619909,128.59691069112773,3906,5
B27587,2.922597406282197,132.72285801452708,3723,5
B27588,1.5955458410320738,101.20261267463515,1471,1
B27589,4.5989073285073,126.2473384581138,1188,3
B27590,3.6926709257920436,137.36216547239286,2880,2
